x,y,z
4.075929,-0.301769,0.379213
4.075929,-0.304195,0.378205
4.075929,-0.300529,0.382051
4.075929,-0.300626,0.419455
4.074970,-0.302348,0.418229
4.075010,-0.302323,0.382753
3.924071,-0.304195,0.378205
3.924071,-0.301769,0.379213
3.925030,-0.302348,0.418229
3.924071,-0.300626,0.419455
3.924071,-0.300529,0.382051
3.924990,-0.302323,0.382753
3.897072,-0.218522,0.275713
3.863897,-0.206901,0.275675
3.863965,-0.213523,0.287364
3.860906,-0.209847,0.289208
3.863034,-0.084945,0.066638
3.872184,-0.083325,0.068887
3.862973,-0.061015,0.379006
3.872184,-0.062635,0.376757
3.872184,-0.083325,0.376757
3.872184,-0.080419,0.380554
3.872184,-0.065541,0.380554
3.872184,-0.062635,0.376757
3.872184,-0.021203,0.359629
3.862960,-0.019863,0.361481
3.863017,-0.061015,0.066638
3.860962,-0.058961,0.065868
4.075224,-0.290972,0.157327
4.075267,-0.291852,0.159503
4.074576,-0.294012,0.157344
4.074576,-0.293250,0.155505
4.075274,-0.290961,0.132867
4.068865,-0.293250,0.134699
4.072627,-0.296947,0.089710
4.075929,-0.293651,0.128742
4.075276,-0.294019,0.129809
4.075929,-0.293657,0.161432
4.075251,-0.294020,0.160394
3.922965,-0.251352,-0.002351
4.063489,-0.286126,0.071956
3.948969,-0.297106,0.074642
4.051031,-0.297106,0.074642
3.936511,-0.286126,0.071956
3.864041,-0.204665,0.001089
3.860906,-0.200634,0.003630
3.863858,-0.204601,0.262609
3.860907,-0.042488,0.358399
3.860953,-0.042488,0.065868
3.860962,-0.058961,0.065868
3.860907,-0.042488,0.358399
3.860962,-0.058961,0.065868
3.860917,-0.058959,0.379776
3.872184,-0.021203,0.064638
3.872184,-0.035732,0.064638
3.872184,-0.038570,0.068442
3.872184,-0.018366,0.068442
3.868314,-0.517843,0.517434
4.131686,-0.517843,0.517434
4.103308,-0.507871,0.517434
4.105125,-0.503858,0.513042
3.896692,-0.507871,0.517434
3.894875,-0.503858,0.513042
4.089842,-0.494625,0.513036
4.088473,-0.494527,0.316770
3.911527,-0.494527,0.316770
3.910158,-0.494625,0.513036
4.075036,-0.303210,0.420408
4.075929,-0.301782,0.421778
4.075929,-0.448117,0.421790
4.075036,-0.446676,0.420408
4.075929,-0.449261,0.381548
4.075929,-0.449357,0.418952
4.075010,-0.447564,0.418250
3.924964,-0.303210,0.420408
3.924071,-0.301782,0.421778
3.924964,-0.446676,0.420408
3.924071,-0.448117,0.421790
3.924071,-0.449357,0.418952
3.924990,-0.447564,0.418250
3.924071,-0.449261,0.381548
4.075929,-0.445285,0.377938
4.075036,-0.303210,0.380595
4.075929,-0.301769,0.379213
4.075929,-0.304195,0.378205
4.074967,-0.305434,0.379748
3.924071,-0.445285,0.377938
3.924964,-0.303210,0.380595
3.924071,-0.301769,0.379213
3.924071,-0.304195,0.378205
3.925033,-0.305434,0.379748
3.911034,-0.226832,0.274470
3.860906,-0.202860,0.276742
3.860906,-0.200431,0.262817
3.863858,-0.204601,0.262609
3.863897,-0.206901,0.275675
3.872184,-0.080419,0.065090
3.863038,-0.081585,0.062786
3.872184,-0.062635,0.068887
3.872184,-0.083325,0.068887
3.860907,-0.042488,0.358399
3.862961,-0.040433,0.357629
3.872184,-0.035732,0.359629
3.862961,-0.037072,0.361481
3.872184,-0.038570,0.355825
3.872184,-0.018366,0.355825
3.872184,-0.035732,0.359629
3.872184,-0.021203,0.359629
3.863017,-0.061015,0.066638
3.872184,-0.062635,0.068887
4.074576,-0.294012,0.157344
4.075267,-0.291852,0.159503
4.075251,-0.294020,0.160394
4.074576,-0.295851,0.158105
4.068865,-0.294012,0.132860
4.075290,-0.291852,0.130700
4.072621,-0.309545,0.093990
4.075929,-0.318851,0.128772
4.075264,-0.318488,0.129809
4.063485,-0.297068,0.078794
4.075929,-0.318851,0.161432
4.075239,-0.318487,0.160394
4.075929,-0.429012,0.185642
4.075929,-0.321490,0.160338
3.948973,-0.308847,0.078929
4.051027,-0.308847,0.078929
3.936515,-0.297068,0.078794
3.924074,-0.257064,0.004547
3.863019,-0.064375,0.062786
3.872184,-0.065541,0.065090
3.863006,-0.040433,0.066638
3.872184,-0.038570,0.068442
3.865293,-0.521767,0.517434
4.134707,-0.521767,0.517434
4.131686,-0.517843,0.517434
4.136589,-0.514914,0.513045
3.868314,-0.517843,0.517434
3.863411,-0.514914,0.513045
4.102255,-0.502849,0.317088
4.105125,-0.503858,0.513042
3.897745,-0.502849,0.317088
3.894875,-0.503858,0.513042
4.088668,-0.496983,0.303709
3.911332,-0.496983,0.303709
4.075929,-0.449261,0.381548
4.074970,-0.447538,0.382774
4.075929,-0.448105,0.379225
4.074967,-0.444452,0.421255
4.075036,-0.446676,0.420408
4.068789,-0.442750,0.416888
4.068789,-0.440687,0.417620
4.075009,-0.305409,0.421280
4.068789,-0.309199,0.417620
3.931211,-0.442750,0.416888
3.924964,-0.446676,0.420408
3.925033,-0.444452,0.421255
3.931211,-0.440687,0.417620
3.924991,-0.305409,0.421280
3.931211,-0.309199,0.417620
3.925030,-0.447538,0.382774
3.924071,-0.449261,0.381548
3.924071,-0.448105,0.379225
4.075929,-0.445285,0.377938
4.075009,-0.444477,0.379723
4.074970,-0.302348,0.418229
4.075036,-0.303210,0.420408
4.068789,-0.307136,0.416888
4.068789,-0.306282,0.415123
4.075010,-0.302323,0.382753
4.068789,-0.306282,0.385880
3.924071,-0.445285,0.377938
3.924991,-0.444477,0.379723
3.931211,-0.307136,0.416888
3.924964,-0.303210,0.420408
3.925030,-0.302348,0.418229
3.931211,-0.306282,0.415123
3.924990,-0.302323,0.382753
3.931211,-0.306282,0.385880
3.924071,-0.429012,0.185642
3.924071,-0.289960,0.158039
3.872184,-0.065541,0.065090
3.872184,-0.080419,0.065090
3.862961,-0.040433,0.357629
3.872184,-0.038570,0.355825
4.074576,-0.293250,0.155505
4.074576,-0.294012,0.157344
4.068865,-0.294012,0.132860
4.068865,-0.293250,0.134699
4.075276,-0.294019,0.129809
4.075290,-0.291852,0.130700
4.068865,-0.294012,0.132860
4.068865,-0.295851,0.132098
4.063481,-0.309158,0.083123
4.075276,-0.320655,0.130700
4.075929,-0.321490,0.129865
4.072564,-0.436215,0.123700
4.075252,-0.320655,0.159503
4.075929,-0.321490,0.160338
4.075929,-0.427909,0.182979
4.075929,-0.322614,0.157705
3.949025,-0.436098,0.109888
4.050975,-0.436098,0.109888
3.936519,-0.309158,0.083123
3.927368,-0.285396,0.083077
3.865212,-0.657504,0.517434
4.134788,-0.657504,0.517434
4.134707,-0.521767,0.517434
4.139094,-0.518450,0.513046
3.865293,-0.521767,0.517434
3.860906,-0.518450,0.513046
4.102595,-0.505203,0.304966
3.897405,-0.505203,0.304966
4.068789,-0.307136,0.416888
4.075036,-0.303210,0.420408
4.075036,-0.446676,0.380595
4.075929,-0.448105,0.379225
4.068789,-0.442750,0.416888
4.075036,-0.446676,0.420408
4.075010,-0.447564,0.418250
4.068789,-0.443604,0.415123
4.068789,-0.440687,0.417620
4.068789,-0.440687,0.383383
4.068789,-0.309199,0.383383
4.068789,-0.309199,0.417620
3.924964,-0.303210,0.420408
3.931211,-0.307136,0.416888
3.924990,-0.447564,0.418250
3.924964,-0.446676,0.420408
3.931211,-0.442750,0.416888
3.931211,-0.443604,0.415123
3.931211,-0.440687,0.417620
3.931211,-0.309199,0.417620
3.931211,-0.309199,0.383383
3.931211,-0.440687,0.383383
3.924964,-0.446676,0.380595
3.924071,-0.448105,0.379225
4.068789,-0.307136,0.384115
4.075036,-0.303210,0.380595
4.074967,-0.305434,0.379748
4.075036,-0.303210,0.380595
4.068789,-0.307136,0.384115
4.068789,-0.309199,0.383383
4.068789,-0.307136,0.416888
4.068789,-0.307136,0.384115
4.068789,-0.306282,0.385880
4.068789,-0.306282,0.415123
3.931211,-0.307136,0.384115
3.924964,-0.303210,0.380595
3.925033,-0.305434,0.379748
3.931211,-0.309199,0.383383
3.924964,-0.303210,0.380595
3.931211,-0.307136,0.384115
3.931211,-0.307136,0.416888
3.931211,-0.306282,0.415123
3.931211,-0.306282,0.385880
3.931211,-0.307136,0.384115
4.075120,-0.429805,0.184849
4.075929,-0.429012,0.185642
4.075929,-0.431671,0.186766
4.075109,-0.431981,0.185747
3.924071,-0.321490,0.160338
3.924071,-0.431671,0.186766
3.924071,-0.429012,0.185642
3.924880,-0.429805,0.184849
3.924891,-0.431981,0.185747
3.924071,-0.289893,0.132499
3.924733,-0.291852,0.159503
3.924071,-0.291017,0.160339
3.924071,-0.289960,0.158039
3.924776,-0.290972,0.157327
4.074576,-0.295851,0.158105
4.068865,-0.295851,0.132098
4.075239,-0.318487,0.160394
4.074576,-0.316657,0.158105
4.068865,-0.316657,0.132098
4.075264,-0.318488,0.129809
4.063435,-0.436134,0.113628
4.075929,-0.322584,0.132505
4.075260,-0.321546,0.132868
4.075929,-0.322584,0.132505
4.075929,-0.427888,0.157765
4.075252,-0.320655,0.159503
4.074576,-0.318496,0.157344
4.075929,-0.427909,0.182979
4.075110,-0.428907,0.182673
4.075929,-0.322614,0.157705
4.075240,-0.321546,0.157336
3.949030,-0.448596,0.110862
4.050970,-0.448596,0.110862
3.936565,-0.436134,0.113628
3.927373,-0.296947,0.089710
3.869688,-0.687602,0.517434
4.130312,-0.687602,0.517434
4.134788,-0.657504,0.517434
4.139094,-0.658934,0.513089
3.860906,-0.658934,0.513089
3.865212,-0.657504,0.517434
4.136589,-0.514914,0.513045
4.136586,-0.514913,0.317088
3.863414,-0.514913,0.317088
3.863411,-0.514914,0.513045
4.089072,-0.503912,0.292108
3.910928,-0.503912,0.292108
4.074970,-0.447538,0.382774
4.075036,-0.446676,0.380595
4.068789,-0.442750,0.384115
4.068789,-0.443604,0.385880
4.068789,-0.442750,0.416888
4.068789,-0.442750,0.384115
4.075009,-0.444477,0.379723
4.068789,-0.440687,0.383383
3.931211,-0.442750,0.416888
3.931211,-0.442750,0.384115
3.924991,-0.444477,0.379723
3.931211,-0.440687,0.383383
3.931211,-0.443604,0.385880
3.925030,-0.447538,0.382774
3.931211,-0.442750,0.384115
3.924964,-0.446676,0.380595
4.075929,-0.456886,0.186746
4.075102,-0.456579,0.185747
3.924071,-0.427909,0.182979
3.924071,-0.322614,0.157705
3.924748,-0.320655,0.159503
3.924071,-0.321490,0.160338
3.924071,-0.318851,0.161432
3.924761,-0.318487,0.160394
3.924071,-0.427909,0.182979
3.924890,-0.428907,0.182673
3.924898,-0.456579,0.185747
3.924071,-0.456886,0.186746
3.924071,-0.293657,0.161432
3.924749,-0.294020,0.160394
3.924071,-0.285000,0.097127
3.924071,-0.291017,0.129865
3.924071,-0.289893,0.132499
3.924726,-0.290961,0.132867
4.074576,-0.316657,0.158105
4.068865,-0.316657,0.132098
4.068865,-0.295851,0.132098
4.074576,-0.295851,0.158105
4.068865,-0.318496,0.132860
4.075276,-0.320655,0.130700
4.075129,-0.429805,0.155899
4.075929,-0.429012,0.155106
4.075929,-0.427888,0.157765
4.075118,-0.428907,0.158075
4.075929,-0.431675,0.154003
4.075119,-0.431981,0.155001
4.063430,-0.448622,0.114630
4.072559,-0.448676,0.124799
4.074576,-0.318496,0.157344
4.075252,-0.320655,0.159503
4.075240,-0.321546,0.157336
4.074576,-0.319257,0.155505
3.949035,-0.460769,0.107834
4.050965,-0.460769,0.107834
3.936570,-0.448622,0.114630
3.927379,-0.309545,0.093990
3.882850,-0.714504,0.517434
4.117150,-0.714504,0.517434
4.130312,-0.687602,0.517434
4.134329,-0.689937,0.513220
3.869688,-0.687602,0.517434
3.865671,-0.689937,0.513220
4.136589,-0.514914,0.513045
4.139094,-0.518450,0.513046
4.139094,-0.518450,0.317330
4.136586,-0.514913,0.317088
3.860906,-0.518450,0.317330
3.860906,-0.518450,0.513046
3.863411,-0.514914,0.513045
3.863414,-0.514913,0.317088
4.136553,-0.517136,0.304966
3.863447,-0.517136,0.304966
4.103290,-0.511868,0.294257
3.896710,-0.511868,0.294257
4.068789,-0.442750,0.384115
4.075036,-0.446676,0.380595
4.068789,-0.443604,0.385880
4.068789,-0.443604,0.415123
3.931211,-0.443604,0.385880
3.931211,-0.443604,0.415123
3.931211,-0.442750,0.384115
3.924964,-0.446676,0.380595
4.070205,-0.432043,0.182612
4.075120,-0.429805,0.184849
4.075109,-0.431981,0.185747
4.070205,-0.433881,0.183373
4.075111,-0.458755,0.184849
4.075929,-0.459549,0.185642
3.924071,-0.427888,0.157765
3.924071,-0.322584,0.132505
3.924071,-0.322614,0.157705
3.924760,-0.321546,0.157336
3.924891,-0.431981,0.185747
3.924880,-0.429805,0.184849
3.929795,-0.432043,0.182612
3.929795,-0.433881,0.183373
3.924889,-0.458755,0.184849
3.924071,-0.459549,0.185642
3.924071,-0.296868,0.103065
3.924071,-0.293651,0.128742
3.924071,-0.291017,0.129865
3.924710,-0.291852,0.130700
3.925424,-0.294012,0.157344
3.924733,-0.291852,0.159503
3.924776,-0.290972,0.157327
3.925424,-0.293250,0.155505
4.068865,-0.318496,0.132860
4.068865,-0.316657,0.132098
4.074576,-0.316657,0.158105
4.074576,-0.318496,0.157344
4.075260,-0.321546,0.132868
4.075276,-0.320655,0.130700
4.068865,-0.318496,0.132860
4.068865,-0.319257,0.134699
4.075110,-0.428907,0.182673
4.075120,-0.429805,0.184849
4.070205,-0.432043,0.182612
4.070205,-0.431282,0.180773
4.063426,-0.460835,0.111763
3.949039,-0.472264,0.102912
4.050961,-0.472264,0.102912
3.936574,-0.460835,0.111763
3.927436,-0.436215,0.123700
3.903449,-0.735864,0.517434
4.096551,-0.735864,0.517434
4.117150,-0.714504,0.517434
4.120501,-0.717895,0.513381
3.882850,-0.714504,0.517434
3.879499,-0.717895,0.513381
4.136553,-0.517136,0.304966
4.139094,-0.520612,0.305942
4.136487,-0.523534,0.294257
3.863447,-0.517136,0.304966
3.860906,-0.520612,0.305942
3.863513,-0.523534,0.294257
4.089087,-0.546515,0.243068
3.910913,-0.546515,0.243068
4.075102,-0.456579,0.185747
4.070205,-0.454680,0.183373
4.075111,-0.458755,0.184849
4.070205,-0.456518,0.182612
3.924071,-0.427888,0.157765
3.924882,-0.428907,0.158075
3.924740,-0.321546,0.132868
3.924071,-0.322584,0.132505
3.925424,-0.318496,0.157344
3.924748,-0.320655,0.159503
3.924761,-0.318487,0.160394
3.925424,-0.316657,0.158105
3.929795,-0.432043,0.182612
3.924880,-0.429805,0.184849
3.924890,-0.428907,0.182673
3.929795,-0.431282,0.180773
3.924898,-0.456579,0.185747
3.929795,-0.454680,0.183373
3.929795,-0.456518,0.182612
3.924889,-0.458755,0.184849
3.924749,-0.294020,0.160394
3.924733,-0.291852,0.159503
3.925424,-0.294012,0.157344
3.925424,-0.295851,0.158105
3.924071,-0.293651,0.128742
3.924724,-0.294019,0.129809
3.924726,-0.290961,0.132867
3.931135,-0.293250,0.134699
4.064494,-0.432043,0.158137
4.075129,-0.429805,0.155899
4.075118,-0.428907,0.158075
4.064494,-0.431282,0.159975
4.072553,-0.460947,0.122350
4.075929,-0.456890,0.153982
4.075107,-0.456580,0.155001
4.075119,-0.431981,0.155001
4.075129,-0.429805,0.155899
4.064494,-0.432043,0.158137
4.064494,-0.433881,0.157376
4.074576,-0.319257,0.155505
4.068865,-0.319257,0.134699
4.063421,-0.473876,0.106468
3.949044,-0.489658,0.086971
4.050956,-0.489658,0.086971
3.936579,-0.473876,0.106468
3.927441,-0.448676,0.124799
3.929443,-0.749570,0.517434
4.070557,-0.749570,0.517434
4.096551,-0.735864,0.517434
4.098963,-0.740082,0.513509
3.903449,-0.735864,0.517434
3.901037,-0.740082,0.513509
4.134329,-0.747102,0.287736
4.134329,-0.689937,0.513220
3.865671,-0.747102,0.287736
3.865671,-0.689937,0.513220
4.137951,-0.631889,0.473506
4.139094,-0.631531,0.474607
4.139094,-0.637961,0.475626
4.137951,-0.637961,0.474468
3.860906,-0.637961,0.475626
3.860906,-0.631531,0.474607
3.862049,-0.631889,0.473506
3.862049,-0.637961,0.474468
4.139094,-0.617153,0.454818
4.137951,-0.618311,0.454818
4.137951,-0.619273,0.448746
4.139094,-0.618172,0.448389
3.860906,-0.617153,0.454818
3.860906,-0.618172,0.448389
3.862049,-0.619273,0.448746
3.862049,-0.618311,0.454818
4.136487,-0.523534,0.294257
4.139094,-0.526682,0.295877
4.103313,-0.554557,0.245168
4.136514,-0.566387,0.244981
3.863513,-0.523534,0.294257
3.860906,-0.526682,0.295877
3.896687,-0.554557,0.245168
3.863486,-0.566387,0.244981
4.070205,-0.432043,0.182612
4.070205,-0.433881,0.183373
4.064494,-0.433881,0.157376
4.064494,-0.432043,0.158137
4.070205,-0.456518,0.182612
4.075111,-0.458755,0.184849
4.075101,-0.459654,0.182673
4.070205,-0.457279,0.180773
4.075929,-0.460673,0.182983
4.075101,-0.459654,0.182673
4.075929,-0.460652,0.157769
4.088560,-0.552827,0.233003
3.924071,-0.429012,0.155106
3.924871,-0.429805,0.155899
3.924724,-0.320655,0.130700
3.924071,-0.321490,0.129865
3.924760,-0.321546,0.157336
3.924748,-0.320655,0.159503
3.925424,-0.318496,0.157344
3.925424,-0.319257,0.155505
3.935506,-0.433881,0.157376
3.929795,-0.433881,0.183373
3.929795,-0.432043,0.182612
3.935506,-0.432043,0.158137
3.924899,-0.459654,0.182673
3.924889,-0.458755,0.184849
3.929795,-0.456518,0.182612
3.929795,-0.457279,0.180773
3.924071,-0.460673,0.182983
3.924899,-0.459654,0.182673
3.924071,-0.460652,0.157769
3.911440,-0.552827,0.233003
3.924071,-0.318851,0.128772
3.924736,-0.318488,0.129809
3.924710,-0.291852,0.130700
3.931135,-0.294012,0.132860
3.931135,-0.294012,0.132860
3.925424,-0.294012,0.157344
3.925424,-0.293250,0.155505
3.931135,-0.293250,0.134699
4.075115,-0.458756,0.155899
4.075929,-0.459549,0.155106
4.070205,-0.431282,0.180773
4.064494,-0.431282,0.159975
4.072545,-0.478859,0.116026
4.063417,-0.491592,0.090432
3.949047,-0.547471,-0.020970
4.050953,-0.547471,-0.020970
3.936583,-0.491592,0.090432
3.927455,-0.478859,0.116026
3.927447,-0.460947,0.122350
3.929443,-0.749570,0.517434
3.958581,-0.754336,0.517434
4.041419,-0.754336,0.517434
4.041419,-0.754336,0.517434
4.070557,-0.749570,0.517434
4.071823,-0.754327,0.513591
3.929443,-0.749570,0.517434
3.928177,-0.754327,0.513591
4.120501,-0.773415,0.294383
4.120501,-0.717895,0.513381
3.879499,-0.773415,0.294383
3.879499,-0.717895,0.513381
4.134329,-0.764350,0.219214
3.865671,-0.764350,0.219214
4.139094,-0.644391,0.474607
4.137951,-0.644033,0.473506
4.137951,-0.626411,0.470715
4.139094,-0.625731,0.471652
3.860906,-0.625731,0.471652
3.862049,-0.626411,0.470715
3.860906,-0.644391,0.474607
3.862049,-0.644033,0.473506
4.139094,-0.618172,0.461248
4.137951,-0.619273,0.460890
4.137951,-0.619273,0.448746
4.137951,-0.618311,0.454818
4.131280,-0.620101,0.454818
4.131280,-0.620975,0.449299
4.137951,-0.622064,0.443269
4.139094,-0.621127,0.442588
3.860906,-0.618172,0.461248
3.862049,-0.619273,0.460890
3.860906,-0.621127,0.442588
3.862049,-0.622064,0.443269
3.862049,-0.619273,0.448746
3.868720,-0.620975,0.449299
3.868720,-0.620101,0.454818
3.862049,-0.618311,0.454818
4.070205,-0.454680,0.183373
4.064494,-0.454680,0.157376
4.070205,-0.454680,0.183373
4.064494,-0.433881,0.157376
4.070205,-0.433881,0.183373
4.070205,-0.456518,0.182612
4.064494,-0.456518,0.158137
4.075929,-0.460652,0.157769
4.075104,-0.459654,0.158075
4.075876,-0.595972,-0.003933
4.079611,-0.612541,0.001886
4.088199,-0.555416,0.222177
3.924071,-0.431675,0.154003
3.924881,-0.431981,0.155001
3.924882,-0.428907,0.158075
3.935506,-0.431282,0.159975
3.931135,-0.318496,0.132860
3.924724,-0.320655,0.130700
3.924740,-0.321546,0.132868
3.931135,-0.319257,0.134699
3.931135,-0.318496,0.132860
3.925424,-0.318496,0.157344
3.925424,-0.316657,0.158105
3.931135,-0.316657,0.132098
3.929795,-0.431282,0.180773
3.935506,-0.431282,0.159975
3.929795,-0.454680,0.183373
3.929795,-0.433881,0.183373
3.935506,-0.433881,0.157376
3.929795,-0.454680,0.183373
3.935506,-0.454680,0.157376
3.935506,-0.456518,0.158137
3.929795,-0.456518,0.182612
3.924896,-0.459654,0.158075
3.924071,-0.460652,0.157769
3.924124,-0.595972,-0.003933
3.920389,-0.612541,0.001886
3.911801,-0.555416,0.222177
3.931135,-0.295851,0.132098
3.925424,-0.295851,0.158105
3.924724,-0.294019,0.129809
3.931135,-0.295851,0.132098
3.931135,-0.294012,0.132860
3.924710,-0.291852,0.130700
4.064494,-0.454680,0.157376
4.075107,-0.456580,0.155001
4.072540,-0.496941,0.099764
4.063415,-0.550614,-0.019866
3.949267,-0.549880,-0.022028
3.949047,-0.547471,-0.020970
4.050953,-0.547471,-0.020970
4.050733,-0.549878,-0.022028
3.936585,-0.550614,-0.019866
3.927460,-0.496941,0.099764
3.958581,-0.754336,0.517434
3.958262,-0.759236,0.513619
4.041738,-0.759236,0.513619
4.041419,-0.754336,0.517434
4.098963,-0.794298,0.299658
4.098963,-0.740082,0.513509
3.901037,-0.794298,0.299658
3.901037,-0.740082,0.513509
4.120501,-0.790728,0.225604
3.879499,-0.790728,0.225604
4.134329,-0.799633,0.067593
4.139094,-0.658768,0.454818
4.137951,-0.657610,0.454818
4.137951,-0.656649,0.460890
4.139094,-0.657750,0.461248
3.865671,-0.799633,0.067593
3.860906,-0.658768,0.454818
3.860906,-0.657750,0.461248
3.862049,-0.656649,0.460890
3.862049,-0.657610,0.454818
4.139094,-0.650191,0.471652
4.137951,-0.649511,0.470715
4.137951,-0.637961,0.474468
4.137951,-0.644033,0.473506
4.131280,-0.643480,0.471804
4.131280,-0.637961,0.472678
4.137951,-0.626411,0.470715
4.137951,-0.631889,0.473506
4.131280,-0.632442,0.471804
4.131280,-0.627463,0.469267
4.137951,-0.622064,0.466368
4.139094,-0.621127,0.467048
3.860906,-0.621127,0.467048
3.862049,-0.622064,0.466368
3.862049,-0.626411,0.470715
3.868720,-0.627463,0.469267
3.868720,-0.632442,0.471804
3.862049,-0.631889,0.473506
3.868720,-0.637961,0.472678
3.862049,-0.637961,0.474468
3.862049,-0.649511,0.470715
3.860906,-0.650191,0.471652
3.868720,-0.643480,0.471804
3.862049,-0.644033,0.473506
4.137951,-0.619273,0.460890
4.131280,-0.620975,0.460337
4.137951,-0.622064,0.443269
4.131280,-0.623512,0.444321
4.137951,-0.626411,0.438921
4.139094,-0.625731,0.437985
3.868720,-0.620975,0.460337
3.862049,-0.619273,0.460890
3.860906,-0.625731,0.437985
3.862049,-0.626411,0.438921
3.862049,-0.622064,0.443269
3.868720,-0.623512,0.444321
4.136514,-0.566387,0.244981
4.139094,-0.569464,0.246659
4.102388,-0.561247,0.234381
4.136556,-0.573771,0.234473
3.863486,-0.566387,0.244981
3.860906,-0.569464,0.246659
3.897612,-0.561247,0.234381
3.863444,-0.573771,0.234473
4.070205,-0.457279,0.180773
4.064494,-0.457279,0.159975
4.075104,-0.459654,0.158075
4.064494,-0.457279,0.159975
4.075876,-0.570934,-0.012728
4.090165,-0.626300,0.006719
3.924871,-0.429805,0.155899
3.935506,-0.432043,0.158137
3.924736,-0.318488,0.129809
